Name,Label,Length,EffectiveLength,6_Acute_KO_3,5_Acute_KO_2,9_Chronic_Control_3,3_Acute_Control_3,2_Acute_Control_2,10_Chronic_KO_1,4_Acute_KO_1,1_Acute_Control_1,7_Chronic_Control_1,11_Chronic_KO_2,12_Chronic_KO_3,8_Chronic_Control_2
ENSMUSG00000048240,Gng7,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026755,Arpc5l,NA,NA,77.0,91.0,45.0,63.0,78.0,62.001,48.0,81.0,81.0,63.0,33.0,25.0
ENSMUSG00000031556,Tm2d2,NA,NA,21.0,19.0,13.0,31.0,19.0,23.0,25.0,21.0,44.0,16.0,16.0,10.0
ENSMUSG00000096497,Or6c5c,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000049630,C1ql3,NA,NA,3.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,5.642
ENSMUSG00000021102,Glrx5,NA,NA,156.0,139.0,121.0,170.0,171.0,186.0,166.0,148.0,173.0,150.0,110.0,118.0
ENSMUSG00000114852,Gm47189,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076921,Traj7,NA,NA,1.0,7.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,12.0,0.0
ENSMUSG00000031389,Arhgap4,NA,NA,514.0,467.0,522.001,1438.949,1311.001,380.0,540.0,1251.0,480.0,319.0,192.0,283.0
ENSMUSG00000002625,Akap8l,NA,NA,552.0,553.0,771.999,785.0,802.0,519.0,645.0,800.0,844.999,525.0,410.0,387.0
ENSMUSG00000000266,Mid2,NA,NA,52.0,37.0,30.0,20.0,38.0,6.0,13.0,34.0,4.0,4.0,5.0,2.0
ENSMUSG00000038092,Hsd3b5,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034612,Chst11,NA,NA,42.0,41.0,32.0,37.0,49.0,91.0,64.0,48.0,50.0,67.0,53.0,30.0
ENSMUSG00000018339,Gpx3,NA,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.0,1.0,0.0
ENSMUSG00000030114,Klrg1,NA,NA,114.0,154.0,39.0,75.0,80.0,34.0,32.0,79.0,42.0,33.0,11.0,21.0
ENSMUSG00000021070,Bdkrb2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079479,Fam236f,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000090171,Ugt1a2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567,0.0,0.0
ENSMUSG00000033860,Fgg,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000017211,Gsdma2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095200,Ighv1-7,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000051343,Rab11fip5,NA,NA,16.0,61.0,8.0,25.0,30.0,7.0,21.0,30.0,16.0,5.0,5.0,7.0
ENSMUSG00000033355,Rtp4,NA,NA,6.0,6.0,2.0,58.0,92.0,7.0,7.0,148.0,1.0,0.0,0.0,1.0
ENSMUSG00000050815,Or5a3,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031099,Smarca1,NA,NA,3.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,3.0
ENSMUSG00000049583,Grm5,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028423,Nfx1,NA,NA,390.0,499.0,353.0,616.0,572.0,485.0,489.0,589.0,622.0,400.0,259.0,227.0
ENSMUSG00000054672,Scart2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000030666,Calcb,NA,NA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0
ENSMUSG00000021555,Naa35,NA,NA,199.0,282.0,182.0,257.0,313.0,257.999,309.0,267.0,320.0,166.0,122.0,116.001
ENSMUSG00000039648,Kyat1,NA,NA,70.0,49.0,59.0,47.0,52.0,24.0,42.0,54.0,63.0,30.0,21.0,24.0
ENSMUSG00000063193,Cd300lb,NA,NA,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000031262,Cenpi,NA,NA,11.0,25.0,5.0,13.0,20.0,32.0,32.0,14.0,9.0,8.0,24.0,8.0
ENSMUSG00000074513,Arfip1,NA,NA,35.559,57.163,49.967,110.291,73.602,37.928,103.11,86.201,64.373,84.258,13.804,30.866
ENSMUSG00000024269,Tpgs2,NA,NA,5.0,12.0,7.0,2.0,9.0,10.0,4.0,10.0,3.0,9.0,3.0,3.0
ENSMUSG00000001151,Pcnt,NA,NA,577.0,492.229,471.985,891.0,666.005,931.0,975.0,604.998,747.0,697.0,502.577,511.0
ENSMUSG00000034579,Pla2g3,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSMUSG00000022244,Amacr,NA,NA,56.0,55.0,52.0,41.0,62.0,80.0,71.0,50.0,104.0,58.0,36.0,65.0
ENSMUSG00000069708,Taar3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095056,Gm3159,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095821,Tcstv3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000058618,Defa39,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000050212,Eva1b,NA,NA,12.01,17.684,17.0,31.0,22.0,26.0,30.0,10.388,24.0,26.0,11.0,15.0
ENSMUSG00000025082,Vwa2,NA,NA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
ENSMUSG00000043727,F830045P16Rik,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000091903,Gm6460,NA,NA,422.404,374.206,37.121,243.417,454.594,0.0,0.0,205.23,0.0,0.0,0.0,43.172
ENSMUSG00000035540,Gc,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029062,Cdk11b,NA,NA,293.0,289.0,228.0,370.0,274.999,339.0,331.0,287.235,407.0,266.0,156.0,165.0
ENSMUSG00000091034,Scpppq1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSMUSG00000057174,Krtap19-9b,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000050332,Amer1,NA,NA,18.0,15.0,23.0,33.0,38.0,43.0,32.0,35.0,38.0,26.04,19.0,27.0
ENSMUSG00000044916,Frey1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039234,Sec24d,NA,NA,529.0,541.0,501.0,966.0,782.0,673.0,629.0,747.0,792.0,524.0,380.0,380.997
ENSMUSG00000042918,Mamstr,NA,NA,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSMUSG00000043911,Or8b55,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000060961,Slc4a4,NA,NA,11.0,10.011,2.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,3.0,1.0
ENSMUSG00000056692,Ilrun,NA,NA,16.0,26.0,8.0,29.0,25.0,21.0,28.0,29.0,26.0,27.0,9.0,16.0
ENSMUSG00000029269,Sult1b1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSMUSG00000004455,Ppp1cc,NA,NA,122.638,250.535,166.042,246.58,278.971,146.276,210.635,249.241,171.794,98.111,54.244,59.084
ENSMUSG00000028465,Tln1,NA,NA,10284.994,9121.988,8437.983,21181.059,15754.997,13065.426,13973.772,14432.999,15341.938,9879.997,6540.036,9010.0
ENSMUSG00000002608,Ccdc97,NA,NA,182.0,142.0,160.0,167.0,233.0,172.0,157.0,210.0,168.0,142.0,108.0,101.0
ENSMUSG00000036446,Lum,NA,NA,10.0,16.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,7.0,0.0
ENSMUSG00000029074,Ttll10,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000074627,Mroh8,NA,NA,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
ENSMUSG00000078688,Mup2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028801,Stpg1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000037553,Zdhhc18,NA,NA,17.995,12.0,8.0,11.0,17.0,59.0,24.0,21.0,17.0,22.0,19.0,9.0
ENSMUSG00000013418,B4galnt2,NA,NA,599.0,683.0,538.0,542.0,679.0,1611.0,1712.0,623.0,2256.0,1359.0,1083.0,947.0
ENSMUSG00000017316,Ppy,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028923,Necap2,NA,NA,335.0,323.0,261.0,338.0,571.0,454.0,569.0,437.0,471.086,371.0,238.0,318.0
ENSMUSG00000070705,Eid2b,NA,NA,25.0,33.0,4.0,11.0,19.0,23.0,9.0,12.0,25.0,23.0,16.0,25.0
ENSMUSG00000033857,Engase,NA,NA,52.0,43.0,29.0,54.0,45.0,38.0,43.0,52.999,44.0,27.0,30.0,12.0
ENSMUSG00000024312,Wdr46,NA,NA,350.0,361.0,205.0,427.0,461.0,333.0,266.0,407.0,288.0,250.0,157.967,158.0
ENSMUSG00000032624,Eml4,NA,NA,96.0,138.0,77.0,118.0,146.0,190.0,190.0,156.0,80.0,130.0,86.0,63.0
ENSMUSG00000094649,Mplkipl1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033,0.0,0.0
ENSMUSG00000094589,Vmn1r118,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103528,Gm31571,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039585,Myo9a,NA,NA,39.0,54.0,31.09,58.0,41.0,95.0,133.0,47.0,103.0,62.0,32.0,47.0
ENSMUSG00000053004,Hrh1,NA,NA,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0
ENSMUSG00000022849,Hspbap1,NA,NA,30.0,38.0,27.0,22.0,35.0,21.0,43.0,28.0,22.0,28.0,6.0,17.0
ENSMUSG00000068113,Tesl1,NA,NA,1.035,0.0,0.0,0.0,1.032,1.025,0.0,1.039,0.0,0.0,0.0,0.0
ENSMUSG00000009734,Pou6f2,NA,NA,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000062868,Or7g18,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022911,Arl13b,NA,NA,16.0,25.0,15.0,32.0,44.0,37.0,27.0,40.0,45.0,18.0,24.0,26.0
ENSMUSG00000076760,Trav3-1,NA,NA,0.0,2.304,6.582,0.0,2.392,1.985,10.615,1.807,8.639,2.636,0.0,4.378
ENSMUSG00000053600,Zfp472,NA,NA,110.833,143.672,92.748,170.681,240.706,96.875,155.072,216.48,150.546,82.853,60.498,56.396
ENSMUSG00000022141,Nipbl,NA,NA,489.0,703.0,416.0,738.0,656.0,706.0,964.0,572.0,598.0,539.0,470.0,326.0
ENSMUSG00000030718,Ppme1,NA,NA,421.0,367.0,600.0,601.0,539.0,671.0,851.0,425.0,1530.0,769.0,608.0,542.0
ENSMUSG00000023755,Rhebl1,NA,NA,32.0,38.0,42.0,24.0,24.0,40.0,48.0,20.0,59.0,23.0,16.0,25.0
ENSMUSG00000001467,Cyp51,NA,NA,1165.0,1175.0,958.0,951.0,1540.0,2721.0,1942.0,1495.0,1828.0,2033.0,1854.0,942.0
ENSMUSG00000046010,Zfp830,NA,NA,260.0,207.0,159.0,219.0,269.0,257.0,233.0,267.115,229.0,177.0,132.0,136.0
ENSMUSG00000058440,Nrf1,NA,NA,63.0,90.0,71.0,67.0,144.0,61.0,75.0,159.0,50.0,43.0,58.999,27.0
ENSMUSG00000095910,Or5p50,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000005973,Rcn1,NA,NA,46.0,32.0,45.0,38.0,54.0,115.0,156.0,33.0,128.0,127.0,71.0,78.0
ENSMUSG00000025507,Pidd1,NA,NA,19.0,11.0,11.0,27.0,22.0,9.0,19.0,25.0,11.0,16.0,14.0,6.0
ENSMUSG00000121571,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031889,Phaf1,NA,NA,34.0,32.0,28.0,32.0,40.0,23.0,40.0,47.0,46.0,35.0,25.0,13.0
ENSMUSG00000036672,Cenpt,NA,NA,153.0,164.0,79.0,140.0,207.0,321.0,337.0,235.474,254.0,226.002,167.0,189.0
ENSMUSG00000020827,Mink1,NA,NA,237.999,190.193,309.763,226.0,135.0,335.0,276.848,131.117,237.202,279.188,228.376,143.0
ENSMUSG00000033715,Akr1c14,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022887,Masp1,NA,NA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000044244,Il20rb,NA,NA,15.0,9.0,3.0,9.0,11.0,5.0,2.0,14.0,2.0,11.0,9.0,8.0
ENSMUSG00000029816,Gpnmb,NA,NA,5.0,5.0,3.0,6.0,16.0,1.0,0.0,20.0,1.0,1.0,4.0,1.0
ENSMUSG00000020818,Mfsd11,NA,NA,20.0,34.0,17.0,24.0,32.0,22.0,21.0,34.0,27.0,37.0,17.0,12.0
ENSMUSG00000007041,Clic1,NA,NA,3430.0,3171.01,2927.0,4171.0,5968.0,4686.0,5415.0,4766.011,5480.0,3700.0,2778.0,3192.0
ENSMUSG00000024556,Me2,NA,NA,79.0,121.0,82.0,101.0,159.0,340.0,463.0,155.0,388.0,308.0,205.0,172.0
ENSMUSG00000079478,Znrd2,NA,NA,37.785,30.588,11.795,2.168,21.685,42.474,22.78,49.038,23.444,47.175,32.687,23.712
ENSMUSG00000070880,Gad1,NA,NA,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0
ENSMUSG00000004508,Gab2,NA,NA,42.0,39.0,16.0,33.0,26.0,43.0,47.0,22.0,63.0,51.0,16.0,31.0
ENSMUSG00000037613,Tnfrsf23,NA,NA,37.563,27.497,53.494,67.441,118.736,4.246,20.571,93.504,13.828,3.0,3.0,3.207
ENSMUSG00000001630,Stk38l,NA,NA,67.0,115.0,102.0,64.0,93.0,149.0,156.0,68.0,164.0,138.0,98.0,47.0
ENSMUSG00000026394,Atp6v1g3,NA,NA,1.0,2.0,0.0,4.0,10.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
ENSMUSG00000027556,Car1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000040532,Abhd11,NA,NA,100.999,102.0,63.0,75.0,91.0,127.999,81.0,84.0,108.0,80.0,41.0,72.0
ENSMUSG00000060098,Prmt7,NA,NA,470.0,434.0,291.0,417.0,520.0,578.0,357.0,406.0,436.0,408.0,284.0,249.0
ENSMUSG00000040105,Plpp6,NA,NA,15.0,13.0,4.0,17.0,15.0,13.0,5.0,13.039,20.0,9.0,11.0,8.0
ENSMUSG00000039092,Sptlc3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUSG00000109631,Or5p69,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039396,Neil3,NA,NA,69.0,85.0,45.0,49.0,69.0,62.0,81.0,68.0,36.0,57.0,42.0,24.0
ENSMUSG00000090747,Esp8,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000071773,Rhox1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028385,Snx30,NA,NA,0.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,2.0,1.0,0.0,1.0
ENSMUSG00000020283,Pex13,NA,NA,51.0,71.0,51.0,61.0,61.0,31.0,51.0,62.0,94.0,44.0,56.0,24.0
ENSMUSG00000096236,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000031925,Maml2,NA,NA,17.017,22.012,27.021,3.001,10.006,34.021,41.038,11.0,23.071,27.055,22.0,7.022
ENSMUSG00000090550,Prlh,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074575,Kcng1,NA,NA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801,0.0
ENSMUSG00000020212,Mdm1,NA,NA,24.0,55.0,12.0,37.0,26.0,30.0,24.0,43.001,24.0,30.0,9.0,11.0
ENSMUSG00000046991,Wdr27,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
ENSMUSG00000007833,Aldh16a1,NA,NA,256.0,209.0,128.0,272.0,269.0,536.001,414.0,228.0,526.0,425.0,315.0,325.0
ENSMUSG00000053641,Dennd4a,NA,NA,817.0,963.0,846.0,836.0,888.0,1273.0,1802.0,922.0,1029.0,1043.0,891.0,665.0
ENSMUSG00000026548,Slamf9,NA,NA,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000030323,Ift122,NA,NA,76.0,71.991,60.0,104.0,63.0,63.0,41.0,60.0,57.0,43.0,37.154,25.0
ENSMUSG00000054065,Pkp3,NA,NA,432.0,368.0,441.0,524.0,728.0,456.0,574.0,602.0,739.0,414.0,180.0,414.0
ENSMUSG00000071178,Serpina1b,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000043605,Or2a7,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039830,Olig2,NA,NA,13.945,25.416,9.0,2.812,4.0,10.0,4.0,3.0,13.945,6.0,6.0,4.0
ENSMUSG00000044649,Krtap4-2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000073894,Rbmxl2,NA,NA,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0
ENSMUSG00000060992,Copz1,NA,NA,732.0,804.0,570.0,658.0,962.0,724.0,882.974,740.0,862.0,561.0,416.0,423.0
ENSMUSG00000026027,Stradb,NA,NA,1.0,5.0,3.0,8.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,0.0
ENSMUSG00000065999,Zfp985,NA,NA,4.08,2.568,0.0,2.014,0.0,0.0,2.706,5.111,0.0,0.0,0.0,0.0
ENSMUSG00000074211,Sdhaf1,NA,NA,49.0,37.0,29.0,19.0,24.0,19.0,22.0,17.0,19.0,19.0,4.0,13.0
ENSMUSG00000030697,Ppp4c,NA,NA,329.0,379.0,377.0,517.0,553.999,303.001,355.38,466.0,384.926,246.001,173.001,189.0
ENSMUSG00000043881,Kbtbd7,NA,NA,35.784,43.908,16.677,21.993,24.033,49.762,46.521,15.808,59.086,33.576,42.519,23.778
ENSMUSG00000040867,Begain,NA,NA,1.031,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSMUSG00000035765,Dym,NA,NA,52.0,77.0,63.0,54.0,87.0,107.0,96.0,68.0,57.0,75.0,55.0,37.0
ENSMUSG00000037490,Slc2a12,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000036980,Taf6,NA,NA,107.0,64.0,57.0,78.0,108.0,97.0,81.0,90.0,54.0,88.0,88.0,48.0
ENSMUSG00000055298,Ctsj,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024891,Slc29a2,NA,NA,14.0,12.0,6.0,6.0,27.0,30.0,34.0,22.0,15.0,16.0,18.0,17.0
ENSMUSG00000034951,Cog7,NA,NA,236.0,265.0,185.0,278.0,294.0,247.0,253.0,286.0,276.001,226.0,184.0,152.0
ENSMUSG00000067229,Cyp2c66,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000016346,Kcnq2,NA,NA,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ENSMUSG00000001473,Tubb6,NA,NA,1162.739,801.145,947.36,1352.475,1294.595,1361.452,746.958,1016.298,1556.509,1087.312,715.404,617.05
ENSMUSG00000025870,Arl10,NA,NA,30.0,27.0,20.0,18.0,43.0,39.0,19.0,37.0,40.0,45.0,27.0,20.0
ENSMUSG00000096399,Vmn2r35,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000118560,Lim2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024474,Ik,NA,NA,186.0,181.0,118.0,176.0,348.0,172.0,209.0,275.0,213.0,148.0,126.0,126.0
ENSMUSG00000090290,Tarbp1,NA,NA,136.0,124.0,78.0,232.0,168.0,476.0,344.0,165.0,504.986,284.0,207.234,216.0
ENSMUSG00000107167,ENSMUSG00000107167,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039842,Mcph1,NA,NA,75.0,69.0,49.0,82.0,67.0,88.0,74.0,69.0,99.0,89.0,68.0,62.0
ENSMUSG00000046717,Igbp1b,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000054206,Gzmm,NA,NA,0.0,3.0,1.0,8.0,23.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0
ENSMUSG00000020432,Tcn2,NA,NA,194.0,195.0,176.0,181.0,407.0,173.0,229.0,349.0,219.0,219.0,189.0,126.0
ENSMUSG00000021998,Lcp1,NA,NA,22035.998,22214.984,16543.998,23511.998,33920.996,21341.998,27367.998,30512.0,38391.0,16054.0,12281.738,16255.999
ENSMUSG00000033033,Calhm2,NA,NA,23.0,33.0,19.0,37.0,64.0,18.0,17.0,46.0,21.0,12.0,15.0,21.0
ENSMUSG00000028455,Stoml2,NA,NA,213.0,250.0,138.0,194.0,193.0,306.0,250.0,206.0,273.0,214.0,152.0,154.0
ENSMUSG00000003131,Pafah1b2,NA,NA,144.0,165.0,109.0,176.0,178.0,86.0,169.0,171.0,128.0,99.0,68.0,85.0
ENSMUSG00000031314,Taf1,NA,NA,386.0,517.0,457.0,951.999,657.0,1071.0,1266.0,666.0,1189.999,756.0,601.0,524.0
ENSMUSG00000024758,Rtn3,NA,NA,970.0,1185.0,788.0,819.0,1348.0,1258.0,1372.0,1081.0,1177.0,997.0,841.0,808.0
ENSMUSG00000047040,Prr15l,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000048878,Hexim1,NA,NA,83.0,86.0,41.0,81.0,117.0,92.0,80.0,91.0,52.0,93.0,51.0,44.0
ENSMUSG00000054141,Or1m1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029772,Ahcyl2,NA,NA,148.0,139.0,145.0,136.0,175.0,193.0,217.0,155.0,234.0,191.004,229.001,126.0
ENSMUSG00000033177,Tmprss7,NA,NA,11.0,8.0,7.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
ENSMUSG00000029911,Ssbp1,NA,NA,213.0,223.0,111.0,193.0,281.0,148.0,203.0,330.0,149.0,107.0,78.0,97.0
ENSMUSG00000038637,Lrrc56,NA,NA,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0
ENSMUSG00000109022,Or5bb10,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000027194,Ttc17,NA,NA,86.0,52.0,93.999,113.0,122.0,189.0,186.0,108.0,167.0,168.0,137.0,90.0
ENSMUSG00000027386,Fbln7,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ENSMUSG00000066748,Or8b8,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021356,Irf4,NA,NA,861.0,930.0,974.0,808.0,898.0,1035.0,1205.0,803.0,2889.0,973.0,759.0,809.0
ENSMUSG00000000001,Gnai3,NA,NA,269.544,386.0,340.0,442.997,525.0,268.0,582.0,546.0,494.0,282.0,213.0,216.0
ENSMUSG00000043472,Lce3d,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0
ENSMUSG00000031697,Orc6,NA,NA,148.0,229.0,96.0,169.0,279.0,185.0,253.0,247.0,165.0,128.0,103.0,112.0
ENSMUSG00000028886,Eya3,NA,NA,162.999,275.0,152.61,306.028,320.412,228.748,341.158,337.448,304.723,199.001,169.444,131.52
ENSMUSG00000046139,Patl1,NA,NA,62.0,49.0,43.0,57.0,68.0,74.0,86.0,62.0,68.0,64.0,64.0,31.0
ENSMUSG00000096632,Igkv9-124,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079378,Gm8279,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
